trajectory_id,family,dimension,rtol,decision_accepted_step,feature_value,target_attempt_index,target_accepted_steps_before,t_start,h,target_r_attempt_accepted,target_r_error_norm,committed_rjf_jvp_before_target,speculative_jvp_before_target,budget_reserve_jvp,budget_fraction,budget_admitted,prefix_succeeded,prefix_failure,actual_prefix_jvp_vectors,normalized_stage_growth_a34,rho2,rho3,rho4,stage_log_slope_s23,stage_log_slope_s34,stage_log_curvature_kappa234,remainder_chi23,remainder_chi34,remainder_chi24,remainder_q34_perp,remainder_delta_chi,budget_breached,audit_full_e_completed,audit_full_e_total_error,audit_full_e_locally_admissible,audit_full_e_failure,audit_full_e_work,runtime_full_e_continued,unsafe
hires-ramped-n256,hires-ramped,256,3e-05,4,0.03426593781328369,5,5,0.2662939998719334,0.06720312590626967,True,0.22538408923439385,430,0,80,0.25,True,True,,19,1.3682958149613111,3.21008297918138,15.429453223064415,68.40306232212355,2.265004441761018,2.5334691199282267,0.26846467816720887,0.9999999999999998,1.0,0.9999999999999999,0.0,2.220446049250313e-16,False,True,1.9840230924472517,False,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,True
hires-ramped-n256,hires-ramped,256,3e-05,9,1.1207062772652636,11,10,0.528085308729814,0.05188061454157929,True,0.09497771289904995,946,19,80,0.25,True,True,,21,0.862085827406245,26.858817162451224,97.98332179083981,273.6829070433419,1.8671404309074227,1.747526688882893,-0.11961374202452957,0.999999999999999,0.9999999999999984,1.0,5.5755039852469285e-08,-5.551115123125783e-16,False,True,1.153736069494021,False,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,True
hires-ramped-n256,hires-ramped,256,3e-05,14,0.5605380531039927,16,15,0.8075988654419904,0.07095098389725227,True,0.023480599820916635,1376,40,80,0.25,True,True,,21,0.9327864657475886,1.4470085894674662,5.497807183461081,16.615627627752467,1.9257828244507789,1.8816254656296132,-0.04415735882116567,1.0,0.9999999999999986,1.0,5.3726900748371916e-08,-1.4432899320127035e-15,False,True,0.06611671041937321,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,17,0.12450529363943544,25,18,0.4065750304074851,0.003854081266499362,True,0.4141115518350096,2870,0,80,0.25,True,True,,17,0.9416812659843464,52.96080376216689,189.91650606689015,579.4442434006331,1.8423683762244627,1.8977717187583665,0.05540334253390378,0.9997812888313445,0.9994411504859773,0.9985234789635095,0.03342733485137841,-0.00034013834536728016,False,True,1.1589798513834526,False,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 29, 'jvp_vectors': 29, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 166, 'orthogonalization_vector_updates': 166, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 26, 'phi_projected_exponentials': 26, 'phi_restarts': 0, 'phi_dense_oracle_calls': 26, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,True
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,26,0.13930749555550165,34,27,0.4353846542975862,0.0025401743718945044,True,0.24521374406452953,3932,17,80,0.25,True,True,,17,0.8012093573991098,60.065627475182026,225.46856902874018,585.2979884688926,1.9083147809582313,1.6229363317292325,-0.2853784492289988,0.9993379218861238,0.9983592961989248,0.995615015160347,0.05726007067047241,-0.0009786256871989751,False,True,0.26495053772661614,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 29, 'jvp_vectors': 29, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 166, 'orthogonalization_vector_updates': 166, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 26, 'phi_projected_exponentials': 26, 'phi_restarts': 0, 'phi_dense_oracle_calls': 26, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,36,0.07253791540953647,44,37,0.4591658865256972,0.0022388743867680677,True,0.17213002812643755,5112,34,80,0.25,True,True,,17,0.772906332922947,87.74698910862878,220.7337002972315,552.7649785115572,1.3308853807493553,1.5617501611235607,0.23086478037420544,0.9995293748936358,0.9987136163285703,0.9966881256468254,0.05070613927237394,-0.0008157585650655497,False,True,0.22583435948319414,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 29, 'jvp_vectors': 29, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 166, 'orthogonalization_vector_updates': 166, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 26, 'phi_projected_exponentials': 26, 'phi_restarts': 0, 'phi_dense_oracle_calls': 26, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,47,0.07184540127021821,55,48,0.4830154574995373,0.00207736483070322,True,0.151182989906214,6410,51,80,0.25,True,True,,19,0.9692387336478443,29.779516656598776,116.58418957647069,366.1132357498061,1.9689799092408353,1.94684410493158,-0.022135804309255214,0.9998966245807809,0.9997253192113899,0.9992849862925334,0.02343685404837173,-0.00017130536939102825,False,True,0.07398471763164335,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,59,0.0821637081365626,67,60,0.5095894537342331,0.002414389753482703,True,0.11035560651414637,7826,70,80,0.25,True,True,,17,0.9496073728417428,44.504515520862974,171.1935121000566,526.7158529241502,1.9436043999865251,1.9120315674901076,-0.03157283249641751,0.9999568710834329,0.999891551728346,0.9997116517381831,0.014727008599183862,-6.531935508691245e-05,False,True,0.11256470646583816,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 29, 'jvp_vectors': 29, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 166, 'orthogonalization_vector_updates': 166, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 26, 'phi_projected_exponentials': 26, 'phi_restarts': 0, 'phi_dense_oracle_calls': 26, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,69,0.019447013546180836,77,70,0.5368809074143731,0.002971966278183983,True,0.14037237440720873,9006,87,80,0.25,True,True,,15,0.8251371079488394,77.43768068590128,240.43238776503398,642.782579716464,1.634523600676163,1.67300089219514,0.03847729151897705,0.999786288804767,0.9994860717727767,0.9986097721710163,0.032056081049058785,-0.00030021703199034633,False,True,0.24857532901097423,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 23, 'jvp_vectors': 23, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 100, 'orthogonalization_vector_updates': 100, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 20, 'phi_projected_exponentials': 20, 'phi_restarts': 0, 'phi_dense_oracle_calls': 20, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,87,0.05836716887938598,95,88,0.6055673132047561,0.005172354356271414,True,0.09386330279220381,11130,102,80,0.25,True,True,,15,0.7496107107018567,119.56229261670117,439.39000176896263,1067.1635028642838,1.877739575710639,1.5096839094646264,-0.3680556662460126,0.999714819607779,0.9992965514699703,0.9981160035599701,0.037502029548078096,-0.0004182681378086528,False,True,0.11558687015019088,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 23, 'jvp_vectors': 23, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 100, 'orthogonalization_vector_updates': 100, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 20, 'phi_projected_exponentials': 20, 'phi_restarts': 0, 'phi_dense_oracle_calls': 20, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,95,0.024267315298376113,103,96,0.6530207617808661,0.007114698931966441,True,0.08394761431660028,12074,117,80,0.25,True,True,,15,0.9749188180992355,180.7830456367912,710.3358758680871,2243.7641926775545,1.9742419672613187,1.956785213997531,-0.017456753263787705,0.9999466698645839,0.999863361919015,0.9996393201763427,0.016530501867904585,-8.330794556887788e-05,False,True,0.37645968743102454,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 27, 'jvp_vectors': 27, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 144, 'orthogonalization_vector_updates': 144, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 24, 'phi_projected_exponentials': 24, 'phi_restarts': 0, 'phi_dense_oracle_calls': 24, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,110,0.05071395129966938,118,111,0.7766377273628609,0.008261453986566476,True,0.1601858334118099,13844,132,80,0.25,True,True,,15,0.9664903047669002,234.26972473786188,914.4489001603489,2863.531427719533,1.9647320305802778,1.94201295520926,-0.022719075371017805,0.9998740835673748,0.9996618336391945,0.9991233058319227,0.026004198990229207,-0.0002122499281803636,False,True,0.6442297200206675,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 27, 'jvp_vectors': 27, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 144, 'orthogonalization_vector_updates': 144, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 24, 'phi_projected_exponentials': 24, 'phi_restarts': 0, 'phi_dense_oracle_calls': 24, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n256,nonautonomous-stiff-forcing,256,3e-05,133,0.060823427895378424,141,134,0.9811337527307237,0.008406653856797182,True,0.18052767309034534,16558,147,80,0.25,True,True,,14,0.9691555365744384,256.97489724449304,1007.5417137810709,3163.745401979619,1.9711402289532929,1.9466980634604665,-0.024442165492826406,0.9998968549051419,0.9997255068369096,0.9992858947199835,0.02342884930345759,-0.00017134806823226878,False,True,0.7353262139081987,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 24, 'jvp_vectors': 24, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 112, 'orthogonalization_vector_updates': 112, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 21, 'phi_projected_exponentials': 24, 'phi_restarts': 0, 'phi_dense_oracle_calls': 24, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
robertson-ramped-n256,robertson-ramped,256,3e-05,14,0.6505779473577176,17,15,0.05618652946856745,0.00621040466738395,True,0.0005248339762460173,1926,0,80,0.25,True,True,,21,0.8673073997142973,2.448242868898692,8.876442994685478,24.94347920348244,1.8582349872282025,1.7578002055306978,-0.10043478169750464,0.99999999584433,0.9999999968978323,0.9999999965102908,7.876760431682718e-05,1.0535022854085696e-09,False,True,0.04486950120967954,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n256,rotating-nonnormal,256,3e-05,7,0.2090310267589423,9,8,0.24229086462023972,0.024994283910937668,True,0.18348608540735986,1086,0,80,0.25,True,True,,19,0.9839486964242591,3.7226125787411863,14.750828735247795,47.02555020492761,1.9864086262876943,1.9724704182051764,-0.013938208082517889,0.9999820325196206,0.9999610121110399,0.9998910926866218,0.008830303384629501,-2.1020408580652017e-05,False,True,0.03956481139374672,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
